podCount,alpha,replicaCount,nodeCount,CCR,CTV,TCR,stageCount,MPEFT,MPEFTSLR,IPPTS,IPPTSSLR,HWS,HWSSLR
900,0.2,8,4,0.5,0.5,5.0,16,131818,5.572,109067,4.610,92743,3.920
900,0.2,8,4,0.5,1.0,0.2,2,8419,2.951,8435,2.957,5933,2.080
900,0.2,8,4,0.5,1.0,0.2,4,16454,3.272,16533,3.288,11494,2.286
900,0.2,8,4,0.5,1.0,0.2,8,32469,3.033,31899,2.979,22532,2.104
900,0.2,8,4,0.5,1.0,0.2,16,65268,2.920,57754,2.584,45175,2.124
900,0.2,8,4,0.5,1.0,0.5,2,9072,3.180,8981,3.148,6309,2.212
900,0.2,8,4,0.5,1.0,0.5,4,17672,3.514,17732,3.526,12391,2.464
900,0.2,8,4,0.5,1.0,0.5,8,34909,3.260,34694,3.107,24181,2.258
900,0.2,8,4,0.5,1.0,0.5,16,69863,3.126,61093,2.734,48778,2.182
900,0.2,8,4,0.5,1.0,1.0,2,9974,3.497,9973,3.496,7091,2.486
900,0.2,8,4,0.5,1.0,1.0,4,20305,3.396,17590,3.498,13423,2.669
900,0.2,8,4,0.5,1.0,1.0,8,38955,3.628,37571,3.509,27118,2.533
900,0.2,8,4,0.5,1.0,1.0,16,77416,3.464,74147,3.318,55121,2.466
900,0.2,8,4,0.5,1.0,2.0,2,12042,4.221,11660,4.088,8436,2.957
900,0.2,8,4,0.5,1.0,2.0,4,23726,4.718,20844,4.145,17058,3.392
900,0.2,8,4,0.5,1.0,2.0,8,46870,4.378,38976,3.640,32605,3.045
900,0.2,8,4,0.5,1.0,2.0,16,91563,4.097,81824,3.661,66101,2.958
900,0.2,8,4,0.5,1.0,5.0,2,17888,6.271,17254,6.049,12742,4.467
900,0.2,8,4,0.5,1.0,5.0,4,36032,7.165,30193,6.004,24565,4.885
900,0.2,8,4,0.5,1.0,5.0,8,70197,6.556,63508,5.391,50699,4.273
900,0.2,8,4,0.5,1.0,5.0,16,141787,6.545,122596,5.485,101375,4.536
900,0.2,8,4,0.5,2.0,0.2,2,14103,5.490,14018,5.458,9716,3.783
900,0.2,8,4,0.5,2.0,0.2,4,27129,5.991,27161,5.998,18794,4.150
900,0.2,8,4,0.5,2.0,0.2,8,53306,5.529,43384,4.500,36853,3.438
900,0.2,8,4,0.5,2.0,0.2,16,107285,5.331,106414,5.288,73952,3.675
