podCount,alpha,density,replicaCount,nodeCount,CCR,speedHete,MPEFT,MPEFTusage,IPPTS,IPPTSusage,CUSTOM,CUSTOMusage
100,0.5,0.4,4,8,0.5,1.0,271399,0.860,276718,0.853,242592,0.901
100,0.5,0.4,4,8,0.5,1.0,0,0.000,0,0.000,0,0.000
100,0.5,0.4,4,8,0.5,1.0,317800,0.802,303664,0.839,267663,0.868
100,0.5,0.4,4,8,0.5,1.0,0,0.000,0,0.000,0,0.000
100,0.5,0.4,4,8,0.5,1.0,216274,0.469,211731,0.497,178497,0.536
100,0.5,0.4,4,8,0.5,1.0,176642,0.867,187329,0.839,163922,0.912
100,0.5,0.4,4,8,0.5,1.0,201193,0.570,220171,0.566,196376,0.576
100,0.5,0.4,4,8,0.5,1.0,142572,0.809,140419,0.838,133560,0.856
100,0.5,0.4,4,8,0.5,1.0,0,0.000,0,0.000,0,0.000
100,0.5,0.4,4,8,0.5,1.0,240469,0.491,232225,0.496,222920,0.502
100,0.5,0.4,4,8,0.5,2.0,226034,0.866,236379,0.848,204128,0.884
100,0.5,0.4,4,8,0.5,2.0,0,0.000,0,0.000,0,0.000
100,0.5,0.4,4,8,0.5,2.0,242671,0.816,264775,0.792,210545,0.987
100,0.5,0.4,4,8,0.5,2.0,0,0.000,0,0.000,0,0.000
100,0.5,0.4,4,8,0.5,2.0,166808,0.497,172759,0.484,141528,0.499
100,0.5,0.4,4,8,0.5,2.0,146000,0.867,158536,0.874,128632,0.910
100,0.5,0.4,4,8,0.5,2.0,171533,0.563,180216,0.566,145143,0.621
100,0.5,0.4,4,8,0.5,2.0,128219,0.796,133938,0.771,107556,0.922
100,0.5,0.4,4,8,0.5,2.0,198058,0.586,0,0.000,0,0.000
100,0.5,0.4,4,8,0.5,2.0,191045,0.504,205748,0.477,173754,0.518
100,0.5,0.4,4,8,1.0,0.1,326067,0.858,322682,0.864,313328,0.882
100,0.5,0.4,4,8,1.0,0.1,0,0.000,0,0.000,0,0.000
100,0.5,0.4,4,8,1.0,0.1,365073,0.805,371927,0.805,346552,0.831
100,0.5,0.4,4,8,1.0,0.1,0,0.000,0,0.000,0,0.000
100,0.5,0.4,4,8,1.0,0.1,265030,0.498,264803,0.504,251127,0.509
100,0.5,0.4,4,8,1.0,0.1,258865,0.849,252675,0.825,247931,0.808
100,0.5,0.4,4,8,1.0,0.1,265435,0.582,283721,0.576,260410,0.584
100,0.5,0.4,4,8,1.0,0.1,170730,0.835,192580,0.776,165617,0.882
100,0.5,0.4,4,8,1.0,0.1,0,0.000,0,0.000,0,0.000
100,0.5,0.4,4,8,1.0,0.1,296416,0.500,309199,0.488,283377,0.509
100,0.5,0.4,4,8,1.0,0.5,287715,0.876,305820,0.869,277186,0.869
100,0.5,0.4,4,8,1.0,0.5,0,0.000,246042,0.580,0,0.000
100,0.5,0.4,4,8,1.0,0.5,329595,0.789,338876,0.796,327362,0.879
100,0.5,0.4,4,8,1.0,0.5,0,0.000,0,0.000,0,0.000
100,0.5,0.4,4,8,1.0,0.5,248219,0.490,237112,0.500,224628,0.519
100,0.5,0.4,4,8,1.0,0.5,215999,0.879,225370,0.851,196330,0.891
100,0.5,0.4,4,8,1.0,0.5,243486,0.586,244589,0.582,228040,0.576
100,0.5,0.4,4,8,1.0,0.5,178563,0.760,184280,0.750,143601,0.878
100,0.5,0.4,4,8,1.0,0.5,0,0.000,0,0.000,0,0.000
100,0.5,0.4,4,8,1.0,0.5,265756,0.495,279569,0.482,256236,0.498
100,0.5,0.4,4,8,1.0,1.0,271399,0.860,276718,0.853,254275,0.905
100,0.5,0.4,4,8,1.0,1.0,0,0.000,0,0.000,0,0.000
100,0.5,0.4,4,8,1.0,1.0,317800,0.802,321796,0.814,296360,0.820
100,0.5,0.4,4,8,1.0,1.0,0,0.000,0,0.000,0,0.000
100,0.5,0.4,4,8,1.0,1.0,216274,0.469,186704,0.495,192870,0.518
100,0.5,0.4,4,8,1.0,1.0,192728,0.857,202057,0.855,185164,0.800
100,0.5,0.4,4,8,1.0,1.0,194115,0.573,220171,0.566,198091,0.574
100,0.5,0.4,4,8,1.0,1.0,157405,0.768,158321,0.800,133560,0.856
100,0.5,0.4,4,8,1.0,1.0,0,0.000,0,0.000,0,0.000
100,0.5,0.4,4,8,1.0,1.0,240469,0.491,244193,0.487,213011,0.506
100,0.5,0.4,4,8,1.0,2.0,226034,0.866,236379,0.848,208875,0.915
100,0.5,0.4,4,8,1.0,2.0,0,0.000,0,0.000,0,0.000
100,0.5,0.4,4,8,1.0,2.0,271341,0.782,273529,0.825,236328,0.885
100,0.5,0.4,4,8,1.0,2.0,0,0.000,0,0.000,0,0.000
100,0.5,0.4,4,8,1.0,2.0,166808,0.497,200622,0.544,166749,0.518
100,0.5,0.4,4,8,1.0,2.0,138878,0.862,157238,0.845,131303,0.902
100,0.5,0.4,4,8,1.0,2.0,174522,0.563,180216,0.566,148175,0.616
100,0.5,0.4,4,8,1.0,2.0,128219,0.796,140504,0.754,107556,0.923
100,0.5,0.4,4,8,1.0,2.0,0,0.000,0,0.000,0,0.000
100,0.5,0.4,4,8,1.0,2.0,191045,0.504,205748,0.477,173754,0.518
100,0.5,0.4,4,8,5.0,0.1,326067,0.858,335501,0.853,300134,0.907
100,0.5,0.4,4,8,5.0,0.1,0,0.000,0,0.000,0,0.000
100,0.5,0.4,4,8,5.0,0.1,365073,0.805,371927,0.805,343008,0.837
100,0.5,0.4,4,8,5.0,0.1,0,0.000,0,0.000,0,0.000
100,0.5,0.4,4,8,5.0,0.1,284015,0.479,283433,0.457,249091,0.520
100,0.5,0.4,4,8,5.0,0.1,243971,0.843,251425,0.853,242781,0.868
100,0.5,0.4,4,8,5.0,0.1,270010,0.559,286501,0.557,219382,0.615
100,0.5,0.4,4,8,5.0,0.1,178724,0.822,186358,0.789,160419,0.900
100,0.5,0.4,4,8,5.0,0.1,0,0.000,0,0.000,0,0.000
100,0.5,0.4,4,8,5.0,0.1,276974,0.508,309199,0.488,274568,0.503
100,0.5,0.4,4,8,5.0,0.5,298284,0.865,318355,0.853,264561,0.878
100,0.5,0.4,4,8,5.0,0.5,0,0.000,0,0.000,0,0.000
100,0.5,0.4,4,8,5.0,0.5,344975,0.792,353410,0.796,306724,0.860
100,0.5,0.4,4,8,5.0,0.5,0,0.000,0,0.000,0,0.000
100,0.5,0.4,4,8,5.0,0.5,236769,0.496,242313,0.502,229080,0.513
100,0.5,0.4,4,8,5.0,0.5,208470,0.855,208956,0.869,205431,0.858
100,0.5,0.4,4,8,5.0,0.5,243486,0.586,244337,0.585,223490,0.586
100,0.5,0.4,4,8,5.0,0.5,164949,0.815,184280,0.750,146442,0.885
