podCount,alpha,replicaCount,nodeCount,CCR,speedHete,MPEFT,MPEFTusage,IPPTS,IPPTSusage,HWS-BJ,HWS-BJusage
500,0.8,4,4,1.0,2.0,35899,0.262,36205,0.260,32990,0.275
500,0.8,4,4,1.0,2.0,23606,0.279,23716,0.271,23411,0.272
500,0.8,4,4,5.0,0.1,203422,0.073,207464,0.071,195155,0.076
500,0.8,4,4,5.0,0.1,213589,0.066,211770,0.066,202764,0.069
500,0.8,4,4,5.0,0.1,183687,0.079,191641,0.079,166969,0.088
500,0.8,4,4,5.0,0.1,179497,0.091,176846,0.093,170086,0.097
500,0.8,4,4,5.0,0.1,131763,0.077,135560,0.072,126722,0.079
500,0.8,4,4,5.0,0.1,219418,0.050,214957,0.051,208993,0.052
500,0.8,4,4,5.0,0.1,171563,0.068,167939,0.069,164426,0.071
500,0.8,4,4,5.0,0.1,129458,0.099,130379,0.097,123023,0.103
500,0.8,4,4,5.0,0.1,177704,0.078,169510,0.081,146642,0.095
500,0.8,4,4,5.0,0.1,128669,0.079,127028,0.080,125713,0.081
500,0.8,4,4,5.0,0.5,192977,0.072,192478,0.072,172681,0.079
500,0.8,4,4,5.0,0.5,190876,0.066,193553,0.065,178924,0.070
500,0.8,4,4,5.0,0.5,164262,0.083,160555,0.087,151439,0.089
500,0.8,4,4,5.0,0.5,162813,0.090,159697,0.091,154520,0.095
500,0.8,4,4,5.0,0.5,126026,0.072,125423,0.073,119567,0.075
500,0.8,4,4,5.0,0.5,191245,0.049,194610,0.049,177193,0.053
500,0.8,4,4,5.0,0.5,167971,0.065,151624,0.067,143829,0.071
500,0.8,4,4,5.0,0.5,119566,0.097,120391,0.097,113852,0.104
500,0.8,4,4,5.0,0.5,137964,0.086,148893,0.084,132393,0.096
500,0.8,4,4,5.0,0.5,116102,0.077,114164,0.084,118972,0.075
500,0.8,4,4,5.0,1.0,180445,0.070,178833,0.072,162348,0.077
500,0.8,4,4,5.0,1.0,174893,0.064,163529,0.068,160729,0.069
500,0.8,4,4,5.0,1.0,142743,0.089,137576,0.093,134350,0.096
500,0.8,4,4,5.0,1.0,139520,0.092,156421,0.083,127894,0.102
500,0.8,4,4,5.0,1.0,119194,0.067,122859,0.065,99650,0.076
500,0.8,4,4,5.0,1.0,164421,0.049,174488,0.046,166472,0.048
500,0.8,4,4,5.0,1.0,138244,0.067,131343,0.070,118757,0.075
500,0.8,4,4,5.0,1.0,110172,0.094,107012,0.097,106837,0.098
500,0.8,4,4,5.0,1.0,128095,0.088,125102,0.089,116114,0.097
500,0.8,4,4,5.0,1.0,106468,0.076,107240,0.076,98597,0.083
500,0.8,4,4,5.0,2.0,160092,0.066,149660,0.074,131014,0.082
500,0.8,4,4,5.0,2.0,148086,0.058,143003,0.064,130791,0.068
500,0.8,4,4,5.0,2.0,115663,0.100,117652,0.099,113449,0.101
500,0.8,4,4,5.0,2.0,110945,0.094,110458,0.094,106564,0.096
500,0.8,4,4,5.0,2.0,103446,0.063,104161,0.063,94817,0.067
500,0.8,4,4,5.0,2.0,145068,0.042,144906,0.042,133747,0.046
500,0.8,4,4,5.0,2.0,133151,0.057,117467,0.065,106703,0.071
500,0.8,4,4,5.0,2.0,96538,0.091,94290,0.094,89104,0.098
500,0.8,4,4,5.0,2.0,100518,0.091,102954,0.091,88201,0.105
500,0.8,4,4,5.0,2.0,90115,0.072,90103,0.074,85105,0.079
500,0.8,4,4,10.0,0.1,391224,0.038,415170,0.035,342780,0.043
500,0.8,4,4,10.0,0.1,404858,0.035,400235,0.034,379540,0.037
500,0.8,4,4,10.0,0.1,334066,0.044,324978,0.045,297850,0.050
500,0.8,4,4,10.0,0.1,324470,0.050,334138,0.049,313558,0.053
500,0.8,4,4,10.0,0.1,282254,0.036,255487,0.037,247626,0.041
500,0.8,4,4,10.0,0.1,418270,0.026,409843,0.027,392099,0.028
500,0.8,4,4,10.0,0.1,318067,0.037,323662,0.036,288885,0.040
500,0.8,4,4,10.0,0.1,249474,0.051,241199,0.054,226875,0.055
500,0.8,4,4,10.0,0.1,307651,0.045,315794,0.044,296282,0.047
500,0.8,4,4,10.0,0.1,242578,0.042,240135,0.045,229815,0.044
500,0.8,4,4,10.0,0.5,355912,0.039,351911,0.039,345393,0.039
500,0.8,4,4,10.0,0.5,353453,0.036,368795,0.034,316311,0.039
500,0.8,4,4,10.0,0.5,292270,0.047,292462,0.048,260235,0.054
500,0.8,4,4,10.0,0.5,299629,0.049,288591,0.052,281557,0.052
500,0.8,4,4,10.0,0.5,230846,0.039,236011,0.037,229376,0.039
500,0.8,4,4,10.0,0.5,367339,0.026,367206,0.026,337272,0.029
500,0.8,4,4,10.0,0.5,279942,0.036,277136,0.037,267253,0.039
500,0.8,4,4,10.0,0.5,223946,0.053,230686,0.050,214662,0.054
500,0.8,4,4,10.0,0.5,261852,0.048,274048,0.046,230594,0.054
500,0.8,4,4,10.0,0.5,218648,0.042,213411,0.042,215380,0.042
500,0.8,4,4,10.0,1.0,317192,0.040,322672,0.039,294851,0.042
500,0.8,4,4,10.0,1.0,316993,0.036,320972,0.035,301483,0.037
500,0.8,4,4,10.0,1.0,266181,0.049,252375,0.052,227339,0.057
500,0.8,4,4,10.0,1.0,286274,0.044,255521,0.050,247701,0.052
500,0.8,4,4,10.0,1.0,218126,0.036,212688,0.036,191089,0.040
500,0.8,4,4,10.0,1.0,339606,0.024,332021,0.024,341933,0.024
500,0.8,4,4,10.0,1.0,271581,0.035,269095,0.035,251918,0.037
500,0.8,4,4,10.0,1.0,216107,0.050,201561,0.051,199076,0.054
500,0.8,4,4,10.0,1.0,242085,0.046,232921,0.048,215469,0.053
500,0.8,4,4,10.0,1.0,200698,0.041,199816,0.040,194819,0.041
